date,state,daily_partial,daily_full,daily,daily_partial_child,daily_full_child,cumul_partial,cumul_full,cumul,cumul_partial_child,cumul_full_child,pfizer1,pfizer2,sinovac1,sinovac2,astra1,astra2,cansino,pending
7/16/21,Kelantan,1785,411,2196,0,0,315139,204213,519352,3,0,906,0,879,411,0,0,0,0
7/16/21,Melaka,7401,5432,12833,0,0,227024,116173,343197,6,0,1249,2033,6152,3399,0,0,0,0
7/16/21,Negeri Sembilan,18197,4720,22917,0,0,400379,160681,561060,9,2,14483,1808,3713,2912,0,0,0,1
7/16/21,Pahang,9424,3674,13098,3,0,313668,193871,507539,7,1,1434,2228,7990,1423,0,22,0,1
7/16/21,Perak,18584,2175,20759,1,0,547514,296576,844090,8,1,9902,1284,8682,889,0,0,0,2
7/16/21,Perlis,1719,1681,3400,0,0,88380,63196,151576,0,0,1719,1610,0,71,0,0,0,0
7/16/21,Pulau Pinang,18095,5748,23843,1,0,475710,208393,684103,13,2,2127,2625,13186,3123,2781,0,0,1
7/16/21,Sabah,12841,8553,21394,3,0,471185,354498,825683,32,9,3935,6011,8822,2542,0,0,0,84
7/16/21,Sarawak,22720,48931,71651,27,0,1591009,865935,2456944,162,36,640,598,22080,48218,0,0,0,115
7/16/21,Selangor,88151,27649,115800,7,0,1969967,627843,2597810,71,2,34291,8942,48133,18683,5725,19,0,7
7/16/21,Terengganu,2398,78,2476,0,0,258902,130833,389735,11,3,1661,78,737,0,0,0,0,0
7/16/21,W.P. Kuala Lumpur,52737,16504,69241,7,0,1669270,472976,2142246,91,6,12862,1863,28905,14614,10967,23,0,7
7/16/21,W.P. Labuan,326,1965,2291,0,0,62096,40025,102121,7,0,323,1554,3,411,0,0,0,0
7/16/21,W.P. Putrajaya,2145,398,2543,0,0,67901,35325,103226,0,0,1711,372,433,26,0,0,0,1
7/17/21,Johor,19020,3253,22273,2,0,660139,375455,1035594,22,2,14491,2053,2537,1200,1992,0,0,0
7/17/21,Kedah,12875,378,13253,3,0,406503,224950,631453,6,0,6935,347,5939,31,0,0,0,1
7/17/21,Kelantan,1595,589,2184,0,0,316734,204802,521536,3,0,871,1,724,588,0,0,0,0
7/17/21,Melaka,7206,5940,13146,1,0,234230,122113,356343,7,0,1522,1425,5684,4515,0,0,0,0
7/17/21,Negeri Sembilan,17987,1220,19207,7,0,418366,161901,580267,16,2,14720,160,3267,1059,0,0,0,1
7/17/21,Pahang,3725,3045,6770,0,0,317393,196916,514309,7,1,1863,195,1862,2850,0,0,0,0
7/17/21,Perak,14091,605,14696,3,0,561605,297181,858786,11,1,1516,522,12482,83,0,0,0,93
7/17/21,Perlis,194,2,196,0,0,88574,63198,151772,0,0,194,0,0,2,0,0,0,0
7/17/21,Pulau Pinang,14163,5022,19185,1,0,489873,213415,703288,14,2,259,2797,11994,2224,1909,1,0,1
7/17/21,Sabah,14866,8559,23425,4,0,486051,363057,849108,36,9,4459,5684,10370,2875,0,0,0,37
7/17/21,Sarawak,23791,44368,68159,27,2,1614800,910303,2525103,189,38,8310,10320,15400,33934,0,0,0,195
7/17/21,Selangor,78406,25823,104229,11,0,2048373,653666,2702039,82,2,25422,8366,48551,16525,4432,931,0,2
7/17/21,Terengganu,10029,6171,16200,2,0,268931,137004,405935,13,3,8865,1,1164,6170,0,0,0,0
7/17/21,W.P. Kuala Lumpur,41281,23394,64675,14,0,1710551,496370,2206921,105,6,5153,1171,25877,13813,10251,8410,0,0
7/17/21,W.P. Labuan,394,1731,2125,0,1,62490,41756,104246,7,1,394,1691,0,40,0,0,0,0
7/17/21,W.P. Putrajaya,2301,3,2304,0,0,70202,35328,105530,0,0,1827,3,474,0,0,0,0,0
7/18/21,Johor,15738,1481,17219,0,0,675877,376936,1052813,22,2,11478,1333,2275,148,1985,0,0,0
7/18/21,Kedah,18789,681,19470,4,0,425292,225631,650923,10,0,14866,675,3923,6,0,0,0,0
7/18/21,Kelantan,14508,1919,16427,1,0,331242,206721,537963,4,0,14307,484,199,1435,0,0,0,2
7/18/21,Melaka,2240,611,2851,0,0,236470,122724,359194,7,0,1230,611,1010,0,0,0,0,0
7/18/21,Negeri Sembilan,17779,1128,18907,2,0,436145,163029,599174,18,2,14514,363,3265,765,0,0,0,0
7/18/21,Pahang,2288,210,2498,1,0,319681,197126,516807,8,1,1093,5,1195,205,0,0,0,0
7/18/21,Perak,12611,429,13040,1,0,574216,297610,871826,12,1,695,400,11916,29,0,0,0,0
7/18/21,Perlis,973,2267,3240,1,0,89547,65465,155012,1,0,973,2267,0,0,0,0,0,0
7/18/21,Pulau Pinang,16852,1050,17902,1,0,506725,214465,721190,15,2,697,132,14144,917,2010,1,0,1
7/18/21,Sabah,9670,4760,14430,3,0,495721,367817,863538,39,9,3291,3701,6379,1059,0,0,0,0
7/18/21,Sarawak,18808,36823,55631,51,1,1633608,947126,2580734,240,39,3962,3372,14827,33451,4,0,0,15
7/18/21,Selangor,72906,21317,94223,5,0,2121279,674983,2796262,87,2,23487,5739,45183,14622,4236,955,0,1
7/18/21,Terengganu,3086,4742,7828,0,0,272017,141746,413763,13,3,2173,2550,913,2183,0,0,0,9
7/18/21,W.P. Kuala Lumpur,41461,24297,65758,10,0,1752012,520667,2272679,115,6,3142,1794,27317,13894,11000,8609,0,2
7/18/21,W.P. Labuan,714,1313,2027,1,0,63204,43069,106273,8,1,702,1309,12,3,0,0,0,1
7/18/21,W.P. Putrajaya,2878,2,2880,0,0,73080,35330,108410,0,0,1799,2,1079,0,0,0,0,0
7/19/21,Johor,22943,3983,26926,0,1,698820,380919,1079739,22,3,14178,2206,5823,1776,2942,1,0,0
7/19/21,Kedah,11060,4456,15516,0,0,436352,230087,666439,10,0,8171,4057,2889,398,0,0,0,1
7/19/21,Kelantan,11970,5558,17528,0,0,343212,212279,555491,4,0,11637,2096,260,3462,0,0,0,73
7/19/21,Melaka,9431,2993,12424,1,1,245901,125717,371618,8,1,7315,1311,2116,1682,0,0,0,0
7/19/21,Negeri Sembilan,12102,4884,16986,1,0,448247,167913,616160,19,2,10405,1292,1697,3590,0,0,0,2
7/19/21,Pahang,8188,6989,15177,0,0,327869,204115,531984,8,1,6547,1958,1641,5031,0,0,0,0
7/19/21,Perak,10890,6004,16894,1,0,585106,303614,888720,13,1,4764,513,6124,5491,0,0,0,2
7/19/21,Perlis,753,643,1396,0,0,90300,66108,156408,1,0,753,602,0,41,0,0,0,0
7/19/21,Pulau Pinang,14396,8075,22471,0,0,521121,222540,743661,15,2,3276,2564,8332,5510,2788,0,0,1
7/19/21,Sabah,16938,3695,20633,2,0,512659,371512,884171,41,9,8600,2487,8337,1208,0,0,0,1
7/19/21,Sarawak,16716,41155,57871,5,0,1650324,988281,2638605,245,39,1283,3332,15403,37774,0,0,0,79
7/19/21,Selangor,89703,32827,122530,2,8,2210982,707810,2918792,89,10,33559,10434,51502,21215,4640,1176,0,4
7/19/21,Terengganu,2696,3185,5881,0,1,274713,144931,419644,13,4,1645,915,1051,2263,0,0,0,7
7/19/21,W.P. Kuala Lumpur,56185,25567,81752,2,1,1808197,546234,2354431,117,7,15916,2394,29200,14202,11061,8968,0,11
7/19/21,W.P. Labuan,581,1844,2425,0,0,63785,44913,108698,8,1,580,1830,1,14,0,0,0,0
7/19/21,W.P. Putrajaya,1472,1451,2923,0,0,74552,36781,111333,0,0,614,925,858,526,0,0,0,0
7/20/21,Johor,25796,2321,28117,1,0,724616,383240,1107856,23,3,17009,7,5782,2314,3005,0,0,0
7/20/21,Kedah,1440,310,1750,0,0,437792,230397,668189,10,0,0,0,1440,310,0,0,0,0
7/20/21,Kelantan,58,6,64,0,0,343270,212285,555555,4,0,58,0,0,6,0,0,0,0
7/20/21,Melaka,2994,104,3098,0,0,248895,125821,374716,8,1,976,2,2018,102,0,0,0,0
7/20/21,Negeri Sembilan,6050,2342,8392,0,0,454297,170255,624552,19,2,4532,1,1518,2341,0,0,0,0
7/20/21,Pahang,1601,324,1925,0,0,329470,204439,533909,8,1,0,0,1601,324,0,0,0,0
7/20/21,Perak,3313,1386,4699,0,0,588419,305000,893419,13,1,3307,4,6,1382,0,0,0,0
7/20/21,Perlis,36,56,92,0,0,90336,66164,156500,1,0,36,1,0,55,0,0,0,0
7/20/21,Pulau Pinang,12408,2230,14638,0,0,533529,224770,758299,15,2,1652,8,8270,2221,2486,1,0,0
7/20/21,Sabah,8025,1943,9968,0,0,520684,373455,894139,41,9,2337,1288,5687,655,0,0,0,1
7/20/21,Sarawak,12941,37990,50931,14,2,1663265,1026271,2689536,259,41,632,4936,12309,33053,0,0,0,1
7/20/21,Selangor,85014,26138,111152,3,2,2295996,733948,3029944,92,12,26042,3664,54470,21309,4498,1164,0,5
7/20/21,Terengganu,763,18,781,0,0,275476,144949,420425,13,4,68,0,695,18,0,0,0,0
7/20/21,W.P. Kuala Lumpur,44278,27250,71528,3,3,1852475,573484,2425959,120,10,13290,1717,22169,16544,8811,8987,0,10
7/20/21,W.P. Labuan,0,59,59,0,0,63785,44972,108757,8,1,0,54,0,5,0,0,0,0
7/20/21,W.P. Putrajaya,2629,12,2641,0,0,77181,36793,113974,0,0,1450,8,1179,4,0,0,0,0
7/21/21,Johor,35213,3643,38856,0,0,759829,386883,1146712,23,3,24608,811,7689,2827,2915,5,0,1
7/21/21,Kedah,5139,763,5902,1,0,442931,231160,674091,11,0,755,3,4384,759,0,0,0,1
7/21/21,Kelantan,1089,582,1671,0,0,344359,212867,557226,4,0,1086,2,3,580,0,0,0,0
7/21/21,Melaka,6899,5126,12025,1,0,255794,130947,386741,9,1,5800,915,1099,4210,0,0,0,1
7/21/21,Negeri Sembilan,11217,7513,18730,1,0,465514,177768,643282,20,2,9516,2256,1700,5256,0,0,0,2
7/21/21,Pahang,11831,6569,18400,2,0,341301,211008,552309,10,1,8706,1138,3122,5431,1,0,0,2
7/21/21,Perak,14762,7098,21860,2,0,603181,312098,915279,15,1,4771,948,9980,6054,2,96,0,9
7/21/21,Perlis,76,77,153,0,0,90412,66241,156653,1,0,76,0,0,77,0,0,0,0
7/21/21,Pulau Pinang,15359,9352,24711,2,0,548888,234122,783010,17,2,2734,3453,9962,5899,2661,0,0,2
7/21/21,Sabah,25185,3290,28475,12,0,545869,376745,922614,53,9,10135,1821,15043,1469,0,0,0,7
7/21/21,Sarawak,17085,43972,61057,51,0,1680350,1070243,2750593,310,41,872,537,16146,43421,0,0,0,81
7/21/21,Selangor,90209,41285,131494,10,2,2386205,775233,3161438,102,14,33896,12291,51674,27835,4634,1158,0,6
7/21/21,Terengganu,3517,4076,7593,0,0,278993,149025,428018,13,4,2543,1191,974,2880,0,0,0,5
7/21/21,W.P. Kuala Lumpur,48105,31888,79993,10,1,1900580,605372,2505952,130,11,16921,3599,21271,19281,9912,9008,0,1
7/21/21,W.P. Labuan,394,2338,2732,1,1,64179,47310,111489,9,2,385,2315,9,20,0,0,0,3
7/21/21,W.P. Putrajaya,1713,1315,3028,0,0,78894,38108,117002,0,0,860,1037,853,278,0,0,0,0
7/22/21,Johor,31830,4669,36499,2,0,791659,391552,1183211,25,3,23979,892,4929,3775,2922,2,0,0
7/22/21,Kedah,12954,3390,16344,0,0,455885,234550,690435,11,0,7343,560,5611,2828,0,0,0,2
7/22/21,Kelantan,12055,3279,15334,0,0,356414,216146,572560,4,0,11983,1404,69,1873,0,0,0,5
7/22/21,Melaka,7314,5894,13208,0,0,263108,136841,399949,9,1,5212,809,2102,5078,0,0,0,7
7/22/21,Negeri Sembilan,14851,9277,24128,0,0,480365,187045,667410,20,2,12858,4954,1992,4320,0,0,0,4
7/22/21,Pahang,14644,4333,18977,0,0,355945,215341,571286,10,1,10699,885,3945,3448,0,0,0,0
7/22/21,Perak,20793,11141,31934,1,0,623974,323239,947213,16,1,18717,1074,2052,10066,0,0,0,25
7/22/21,Perlis,2375,697,3072,0,0,92787,66938,159725,1,0,2369,284,6,413,0,0,0,0
7/22/21,Pulau Pinang,23450,6693,30143,0,0,572338,240815,813153,17,2,7794,1611,12588,5082,3068,0,0,0
7/22/21,Sabah,28930,3655,32585,9,0,574799,380400,955199,62,9,10152,1820,18775,1835,0,0,0,3
7/22/21,Sarawak,10971,45014,55985,19,2,1691321,1115257,2806578,329,43,72,73,10899,44941,0,0,0,0
7/22/21,Selangor,97452,38177,135629,8,0,2483657,813410,3297067,110,14,35907,11420,57141,25488,4404,1267,0,2
7/22/21,Terengganu,4500,4519,9019,0,0,283493,153544,437037,13,4,3594,1535,906,2983,0,0,0,1
7/22/21,W.P. Kuala Lumpur,56804,31919,88723,5,0,1957384,637291,2594675,135,11,17832,2977,28797,19565,10175,9374,0,3
7/22/21,W.P. Labuan,325,1904,2229,0,0,64504,49214,113718,9,2,321,1889,4,15,0,0,0,0
7/22/21,W.P. Putrajaya,2550,1291,3841,0,0,81444,39399,120843,0,0,1095,1080,1455,211,0,0,0,0
7/23/21,Johor,26510,3782,30292,1,0,818169,395334,1213503,26,3,19445,499,4112,3279,2953,4,0,0
7/23/21,Kedah,9626,3246,12872,0,0,465511,237796,703307,11,0,3174,1656,6452,1590,0,0,0,0
7/23/21,Kelantan,802,826,1628,0,0,357216,216972,574188,4,0,802,383,0,443,0,0,0,0
7/23/21,Melaka,6434,6410,12844,1,0,269542,143251,412793,10,1,4372,223,2062,6187,0,0,0,0
7/23/21,Negeri Sembilan,15297,6887,22184,3,1,495662,193932,689594,23,3,13533,2444,1764,4440,0,0,0,3
7/23/21,Pahang,12087,3176,15263,9,0,368032,218517,586549,19,1,9662,1075,2424,2090,0,11,0,1
7/23/21,Perak,17535,14629,32164,4,0,641509,337868,979377,20,1,15937,907,1596,13719,0,0,0,5
7/23/21,Perlis,2399,991,3390,1,0,95186,67929,163115,2,0,2397,844,2,147,0,0,0,0
7/23/21,Pulau Pinang,23511,6614,30125,2,0,595849,247429,843278,19,2,10920,1877,9199,4733,3392,3,0,1
7/23/21,Sabah,33669,2442,36111,10,0,608468,382842,991310,72,9,12989,1366,20380,1076,0,0,0,300
7/23/21,Sarawak,10094,38864,48958,27,1,1701415,1154121,2855536,356,44,1045,1501,9049,37356,0,0,0,7
7/23/21,Selangor,100295,36617,136912,11,0,2583952,850027,3433979,121,14,33532,13040,62449,22367,4303,1209,0,12
7/23/21,Terengganu,1395,1192,2587,1,0,284888,154736,439624,14,4,1307,114,88,1078,0,0,0,0
7/23/21,W.P. Kuala Lumpur,52010,35602,87612,11,0,2009394,672893,2682287,146,11,17985,3258,24383,22932,9050,9409,0,595
7/23/21,W.P. Labuan,260,1329,1589,0,0,64764,50543,115307,9,2,253,1314,7,15,0,0,0,0
7/23/21,W.P. Putrajaya,1617,1359,2976,0,0,83061,40758,123819,0,0,867,1229,750,130,0,0,0,0
7/24/21,Johor,28825,2249,31074,0,0,846994,397583,1244577,26,3,25431,339,1443,1909,1950,1,0,1
7/24/21,Kedah,10053,5342,15395,0,0,475564,243138,718702,11,0,5990,3577,4063,1765,0,0,0,0
7/24/21,Kelantan,339,425,764,0,0,357555,217397,574952,4,0,339,284,0,141,0,0,0,0
7/24/21,Melaka,4987,5413,10400,2,0,274529,148664,423193,12,1,2948,685,2039,4728,0,0,0,0
7/24/21,Negeri Sembilan,15235,3055,18290,0,0,510897,196987,707884,23,3,13269,572,1966,2483,0,0,0,0
7/24/21,Pahang,10429,4510,14939,1,0,378461,223027,601488,20,1,9407,212,1022,4298,0,0,0,0
7/24/21,Perak,15784,13011,28795,5,0,657293,350879,1008172,25,1,13657,569,2127,12426,0,0,0,16
7/24/21,Perlis,1651,474,2125,0,0,96837,68403,165240,2,0,1651,21,0,453,0,0,0,0
7/24/21,Pulau Pinang,19190,5691,24881,1,0,615039,253120,868159,20,2,10099,1158,7220,4532,1870,0,0,2
7/24/21,Sabah,29142,1798,30940,6,0,637610,384640,1022250,78,9,14278,824,14856,972,0,0,0,10
7/24/21,Sarawak,18077,29467,47544,44,1,1719492,1183588,2903080,400,45,12461,7394,5616,22053,0,0,0,20
7/24/21,Selangor,88521,29042,117563,5,1,2672473,879069,3551542,126,15,25161,9175,58674,18913,4681,950,0,9
7/24/21,Terengganu,2146,6659,8805,1,0,287034,161395,448429,15,4,2020,0,126,6659,0,0,0,0
7/24/21,W.P. Kuala Lumpur,45963,28150,74113,2,0,2055357,701043,2756400,148,11,10294,351,26662,19645,9007,8152,0,2
7/24/21,W.P. Labuan,281,1054,1335,0,0,65045,51597,116642,9,2,281,1021,0,33,0,0,0,0
7/24/21,W.P. Putrajaya,2121,909,3030,0,0,85182,41667,126849,0,0,924,695,1197,214,0,0,0,0
7/25/21,Johor,35583,1644,37227,0,0,882577,399227,1281804,26,3,17961,762,15552,871,2070,11,0,0
7/25/21,Kedah,13192,7720,20912,1,0,488756,250858,739614,12,0,8742,4559,4450,3160,0,0,0,1
7/25/21,Kelantan,11747,6752,18499,1,0,369302,224149,593451,5,0,10343,1048,1404,5703,0,0,0,1
7/25/21,Melaka,1969,0,1969,0,0,276498,148664,425162,12,1,1945,0,24,0,0,0,0,0
7/25/21,Negeri Sembilan,9773,3047,12820,0,0,520670,200034,720704,23,3,8534,500,1239,2547,0,0,0,0
7/25/21,Pahang,9380,405,9785,0,0,387841,223432,611273,20,1,8378,7,1002,398,0,0,0,0
7/25/21,Perak,14242,11504,25746,1,0,671535,362383,1033918,26,1,12367,1552,1875,9949,0,0,0,3
7/25/21,Perlis,2003,420,2423,0,0,98840,68823,167663,2,0,2003,10,0,410,0,0,0,0
7/25/21,Pulau Pinang,18549,4809,23358,0,0,633588,257929,891517,20,2,8235,1009,8222,3799,2092,1,0,0
7/25/21,Sabah,26676,786,27462,4,0,664286,385426,1049712,82,9,11890,522,14779,264,0,0,0,7
7/25/21,Sarawak,14473,19014,33487,30,0,1733965,1202602,2936567,430,45,9592,3347,4879,15667,0,0,0,2
7/25/21,Selangor,78415,31253,109668,11,0,2750888,910322,3661210,137,15,18045,9616,55691,20549,4679,1088,0,0
7/25/21,Terengganu,7530,5621,13151,0,0,294564,167016,461580,15,4,7446,1252,83,4357,0,0,0,13
7/25/21,W.P. Kuala Lumpur,43499,29800,73299,1,0,2098856,730843,2829699,149,11,10984,1045,23300,19572,9214,9183,0,1
7/25/21,W.P. Labuan,442,976,1418,1,0,65487,52573,118060,10,2,440,942,2,34,0,0,0,0
7/25/21,W.P. Putrajaya,1721,974,2695,0,0,86903,42641,129544,0,0,865,729,856,245,0,0,0,0
7/26/21,Johor,41799,4399,46198,0,0,924376,403626,1328002,26,3,20904,1040,17911,3348,2984,11,0,0
7/26/21,Kedah,16314,8978,25292,1,0,505070,259836,764906,13,0,9936,1465,6376,7506,0,0,0,9
7/26/21,Kelantan,17555,6069,23624,2,0,386857,230218,617075,7,0,15829,277,1724,5791,0,0,0,3
7/26/21,Melaka,8918,6167,15085,2,0,285416,154831,440247,14,1,8891,774,26,5393,0,0,0,1
7/26/21,Negeri Sembilan,15567,8097,23664,0,0,536237,208131,744368,23,3,14543,986,1022,7111,0,0,0,2
7/26/21,Pahang,18226,6444,24670,1,1,406067,229876,635943,21,2,14354,2548,3872,3896,0,0,0,0
7/26/21,Perak,15419,17118,32537,0,0,686954,379501,1066455,26,1,13678,2555,1736,14559,0,0,0,9
7/26/21,Perlis,2562,671,3233,0,0,101402,69494,170896,2,0,2562,62,0,609,0,0,0,0
7/26/21,Pulau Pinang,19795,7997,27792,1,0,653383,265926,919309,21,2,10781,1228,5952,6765,3061,4,0,1
7/26/21,Sabah,26470,2088,28558,3,0,690756,387514,1078270,85,9,18360,847,8109,1241,1,0,0,0
7/26/21,Sarawak,8653,31312,39965,27,1,1742618,1233914,2976532,457,46,2732,1355,5921,29952,0,0,0,5
7/26/21,Selangor,86658,51526,138184,5,0,2837546,961848,3799394,142,15,31687,14271,52019,33216,2945,4039,0,7
7/26/21,Terengganu,8509,6588,15097,4,0,303073,173604,476677,19,4,7510,1135,999,5437,0,0,0,16
7/26/21,W.P. Kuala Lumpur,51469,34869,86338,10,0,2150325,765712,2916037,159,11,18005,4756,24350,21255,9110,8848,0,14
7/26/21,W.P. Labuan,495,854,1349,0,0,65982,53427,119409,10,2,492,838,3,16,0,0,0,0
7/26/21,W.P. Putrajaya,2358,1749,4107,0,0,89261,44390,133651,0,0,759,1366,1599,383,0,0,0,0
7/27/21,Johor,40850,5475,46325,0,0,965226,409101,1374327,26,3,21192,793,16806,4610,2851,69,0,4
7/27/21,Kedah,17586,8962,26548,2,0,522656,268798,791454,15,0,12502,696,5080,8266,0,0,0,4
7/27/21,Kelantan,17840,7401,25241,6,0,404697,237619,642316,13,0,16436,1548,1404,5853,0,0,0,0
7/27/21,Melaka,9899,7496,17395,15,0,295315,162327,457642,29,1,9877,3095,22,4401,0,0,0,0
7/27/21,Negeri Sembilan,15327,9656,24983,2,0,551564,217787,769351,25,3,13793,1157,1533,8494,0,0,0,6
7/27/21,Pahang,22283,5353,27636,2,0,428350,235229,663579,23,2,17706,1058,4577,4295,0,0,0,0
7/27/21,Perak,16411,14397,30808,3,0,703365,393898,1097263,29,1,14648,2137,1763,12253,0,0,0,7
7/27/21,Perlis,2434,1335,3769,0,0,103836,70829,174665,2,0,2431,73,3,1262,0,0,0,0
7/27/21,Pulau Pinang,23154,7673,30827,6,0,676537,273599,950136,27,2,15611,1106,4474,6561,3069,6,0,0
7/27/21,Sabah,30144,2265,32409,10,0,720900,389779,1110679,95,9,21631,1277,8507,987,5,0,0,2
7/27/21,Sarawak,9928,27635,37563,22,0,1752546,1261549,3014095,479,46,3674,1159,6232,26438,0,33,0,27
7/27/21,Selangor,88993,61717,150710,8,0,2926539,1023565,3950104,150,15,35077,16290,51827,41183,2077,4241,0,15
7/27/21,Terengganu,8710,6849,15559,0,0,311783,180453,492236,19,4,7727,1036,983,5808,0,0,0,5
7/27/21,W.P. Kuala Lumpur,59141,36091,95232,16,1,2209466,801803,3011269,175,12,20190,5138,28620,22349,10298,8603,0,34
7/27/21,W.P. Labuan,399,671,1070,1,0,66381,54098,120479,11,2,393,664,6,7,0,0,0,0
7/27/21,W.P. Putrajaya,2391,1909,4300,0,0,91652,46299,137951,0,0,715,1337,1676,572,0,0,0,0
7/28/21,Johor,36558,5966,42524,8,0,1001784,415067,1416851,34,3,18954,1488,16415,4361,1189,117,0,0
7/28/21,Kedah,16526,10914,27440,9,0,539182,279712,818894,24,0,11508,1150,5017,9674,0,0,0,91
7/28/21,Kelantan,19387,6205,25592,37,0,424084,243824,667908,50,0,18834,1103,553,5100,0,0,0,2
7/28/21,Melaka,10482,4760,15242,14,0,305797,167087,472884,43,1,10477,1405,3,3351,0,0,0,6
7/28/21,Negeri Sembilan,10521,15423,25944,28,0,562085,233210,795295,53,3,8655,8575,1863,6813,1,35,0,2
7/28/21,Pahang,19254,7244,26498,21,0,447604,242473,690077,44,2,14513,1453,4741,5790,0,0,0,1
7/28/21,Perak,11896,19798,31694,11,0,715261,413696,1128957,40,1,8749,2041,3137,17756,0,0,0,11
7/28/21,Perlis,2922,1886,4808,2,0,106758,72715,179473,4,0,2919,754,3,1132,0,0,0,0
7/28/21,Pulau Pinang,23541,5517,29058,8,0,700078,279116,979194,35,2,17167,553,4516,4961,1857,3,0,1
7/28/21,Sabah,32314,1828,34142,105,0,753214,391607,1144821,200,9,21062,649,11251,1179,0,0,0,1
7/28/21,Sarawak,9005,29968,38973,233,2,1761551,1291517,3053068,712,48,2386,563,6614,29394,0,10,0,6
7/28/21,Selangor,109721,54247,163968,171,5,3036260,1077812,4114072,321,20,39597,12327,67389,37565,2723,4348,0,19
7/28/21,Terengganu,8752,7300,16052,6,0,320535,187753,508288,25,4,7736,634,1016,6658,0,0,0,8
7/28/21,W.P. Kuala Lumpur,59427,33213,92640,123,0,2268893,835016,3103909,298,12,21443,4465,31665,19695,6265,9038,0,69
7/28/21,W.P. Labuan,290,678,968,0,0,66671,54776,121447,11,2,287,636,3,41,0,0,0,1
7/28/21,W.P. Putrajaya,2890,1341,4231,1,0,94542,47640,142182,1,0,1030,970,1860,371,0,0,0,0
7/29/21,Johor,40332,8822,49154,14,0,1042116,423889,1466005,48,3,23449,2206,14081,6514,2802,102,0,0
7/29/21,Kedah,15362,10917,26279,8,0,554544,290629,845173,32,0,10134,1455,5227,9461,0,0,0,2
7/29/21,Kelantan,18545,6333,24878,38,0,442629,250157,692786,88,0,18192,243,346,6088,0,0,0,9
7/29/21,Melaka,8181,6272,14453,18,1,313978,173359,487337,61,2,8177,238,4,6031,0,0,0,3
7/29/21,Negeri Sembilan,9975,18955,28930,37,1,572060,252165,824225,90,4,8107,11209,1856,7746,0,0,0,12
7/29/21,Pahang,18470,9563,28033,20,0,466074,252036,718110,64,2,14555,1811,3914,7733,0,19,0,1
7/29/21,Perak,18566,12528,31094,45,1,733827,426224,1160051,85,2,16069,831,2480,11692,0,0,0,22
7/29/21,Perlis,2257,1899,4156,5,0,109015,74614,183629,9,0,2257,72,0,1827,0,0,0,0
7/29/21,Pulau Pinang,21088,6965,28053,13,1,721166,286081,1007247,48,3,15581,784,3467,6178,2039,1,0,3
7/29/21,Sabah,35332,2214,37546,94,0,788546,393821,1182367,294,9,22972,725,12359,1489,0,0,0,1
7/29/21,Sarawak,6784,26389,33173,221,5,1768335,1317906,3086241,933,53,2162,10,4619,26352,0,0,0,30
7/29/21,Selangor,100122,63999,164121,209,1,3136382,1141811,4278193,530,21,40600,15570,56837,44404,2684,4010,0,16
7/29/21,Terengganu,9130,7033,16163,12,0,329665,194786,524451,37,4,8141,272,989,6755,0,0,0,6
7/29/21,W.P. Kuala Lumpur,52981,33879,86860,110,1,2321874,868895,3190769,408,13,20638,4910,26072,20023,6268,8946,0,3
7/29/21,W.P. Labuan,293,364,657,3,0,66964,55140,122104,14,2,293,358,0,6,0,0,0,0
7/29/21,W.P. Putrajaya,2157,1569,3726,1,0,96699,49209,145908,2,0,766,1273,1391,296,0,0,0,0
7/30/21,Johor,38555,7911,46466,15,0,1080671,431800,1512471,63,3,20091,12,16219,7898,2242,1,0,3
7/30/21,Kedah,11633,4813,16446,11,0,566177,295442,861619,43,0,6533,790,2588,4023,2505,0,0,7
7/30/21,Kelantan,2323,23,2346,4,0,444952,250180,695132,92,0,2323,12,0,11,0,0,0,0
7/30/21,Melaka,8684,6165,14849,23,0,322662,179524,502186,84,2,8671,226,5,5938,0,0,0,9
7/30/21,Negeri Sembilan,9900,17168,27068,22,0,581960,269333,851293,112,4,7703,9199,2196,7958,1,11,0,0
7/30/21,Pahang,13716,2071,15787,17,0,479790,254107,733897,81,2,11144,452,2572,1616,0,3,0,0
7/30/21,Perak,14600,17378,31978,12,1,748427,443602,1192029,97,3,10996,1249,3604,16126,0,0,0,3
7/30/21,Perlis,1005,1458,2463,3,0,110020,76072,186092,12,0,1004,135,1,1322,0,0,0,1
7/30/21,Pulau Pinang,18413,7975,26388,16,0,739579,294056,1033635,64,3,12913,1248,3600,6725,1900,2,0,0
7/30/21,Sabah,34577,3751,38328,83,0,823123,397572,1220695,377,9,24001,1023,10527,2728,0,0,0,49
7/30/21,Sarawak,6319,23993,30312,264,7,1774654,1341899,3116553,1197,60,2418,890,3899,23100,0,0,0,5
7/30/21,Selangor,104090,70632,174722,166,5,3240472,1212443,4452915,696,26,37802,20091,63562,46613,2721,3916,0,17
7/30/21,Terengganu,3449,1852,5301,4,0,333114,196638,529752,41,4,2553,22,896,1830,0,0,0,0
7/30/21,W.P. Kuala Lumpur,57869,35014,92883,131,0,2379743,903909,3283652,539,13,18983,5558,33231,20362,5651,9090,0,8
7/30/21,W.P. Labuan,276,463,739,1,1,67240,55603,122843,15,3,273,422,3,38,0,0,0,3
7/30/21,W.P. Putrajaya,4023,1721,5744,8,0,100722,50930,151652,10,0,778,1386,3245,335,0,0,0,0
